sj,age,gender,op1,op2,probe,product,prime,filler,probe_type,prime_type,prime_decade_consistency,prime_cond,acc,RT,block,problem_size,timing
sj12,20,male,6,7,47,42,-1,0,unrelated,neutral,NA,neutral,1,1409,5,large,ok
sj12,20,male,5,6,30,30,30,0,product,identity,NA,identity,1,1676,5,small,ok
sj12,20,male,7,6,42,42,42,0,product,identity,NA,identity,1,1442,5,large,ok
sj12,20,male,3,8,24,24,22,1,product,unrelated,consistent,unrel_con,1,1502,5,small,ok
sj12,20,male,7,4,31,28,-1,0,unrelated,neutral,NA,neutral,1,1486,5,small,ok
sj12,20,male,8,8,56,64,56,1,neighbour,identity,NA,identity,1,1555,5,large,ok
sj12,20,male,7,6,42,42,-1,0,product,neutral,NA,neutral,1,1313,5,large,ok
sj12,20,male,8,7,63,56,-1,1,neighbour,neutral,NA,neutral,1,1615,5,large,ok
sj12,20,male,5,6,30,30,30,0,product,identity,NA,identity,1,1522,5,small,ok
sj12,20,male,5,6,30,30,23,0,product,unrelated,inconsistent,unrel_inc,1,1502,5,small,ok
sj12,20,male,3,7,19,21,-1,0,unrelated,neutral,NA,neutral,1,1662,5,small,ok
sj12,20,male,3,5,19,15,-1,1,unrelated,neutral,NA,neutral,1,1198,5,small,ok
sj12,20,male,3,7,21,21,23,0,product,unrelated,consistent,unrel_con,1,1060,5,small,ok
sj12,20,male,4,6,24,24,29,1,product,unrelated,consistent,unrel_con,1,1245,5,small,ok
sj12,20,male,3,7,18,21,-1,0,neighbour,neutral,NA,neutral,1,1105,5,small,ok
sj12,20,male,6,4,29,24,29,1,unrelated,identity,NA,identity,1,961,5,small,ok
sj12,20,male,4,6,24,24,-1,1,product,neutral,NA,neutral,1,1325,5,small,ok
sj12,20,male,3,5,15,15,15,1,product,identity,NA,identity,1,1650,5,small,ok
sj12,20,male,7,5,35,35,41,0,product,unrelated,inconsistent,unrel_inc,1,1436,5,large,ok
sj12,20,male,6,8,48,48,41,0,product,unrelated,consistent,unrel_con,1,1202,5,large,ok
sj12,20,male,7,8,49,56,-1,1,neighbour,neutral,NA,neutral,1,1967,5,large,ok
sj12,20,male,5,6,23,30,-1,0,unrelated,neutral,NA,neutral,1,1139,5,small,ok
sj12,20,male,5,7,30,35,30,0,neighbour,identity,NA,identity,1,1515,5,large,ok
sj12,20,male,6,8,48,48,42,0,product,neighbour,consistent,neigh_con,1,929,5,large,ok
sj12,20,male,4,3,15,12,15,1,neighbour,identity,NA,identity,1,1356,5,small,ok
sj12,20,male,5,6,34,30,-1,0,unrelated,neutral,NA,neutral,1,1762,5,small,ok
sj12,20,male,4,8,28,32,-1,0,neighbour,neutral,NA,neutral,1,1310,5,large,ok
sj12,20,male,7,5,35,35,35,0,product,identity,NA,identity,0,1580,5,large,ok
sj12,20,male,4,8,32,32,-1,0,product,neutral,NA,neutral,1,1469,5,large,ok
sj12,20,male,3,5,15,15,-1,1,product,neutral,NA,neutral,1,1691,5,small,ok
sj12,20,male,5,8,44,40,44,0,unrelated,identity,NA,identity,1,1581,5,large,ok
sj12,20,male,7,4,24,28,24,0,neighbour,identity,NA,identity,1,1614,5,small,ok
sj12,20,male,3,4,17,12,17,1,unrelated,identity,NA,identity,0,1888,5,small,ok
sj12,20,male,7,3,23,21,-1,0,unrelated,neutral,NA,neutral,1,1956,5,small,ok
sj12,20,male,3,8,22,24,-1,1,unrelated,neutral,NA,neutral,1,1683,5,small,ok
sj12,20,male,4,3,12,12,-1,1,product,neutral,NA,neutral,1,1519,5,small,ok
sj12,20,male,5,4,20,20,23,0,product,unrelated,consistent,unrel_con,1,1355,5,small,ok
sj12,20,male,5,4,23,20,-1,0,unrelated,neutral,NA,neutral,1,1377,5,small,ok
sj12,20,male,7,8,47,56,47,1,unrelated,identity,NA,identity,1,1236,5,large,ok
sj12,20,male,5,6,25,30,25,0,neighbour,identity,NA,identity,1,1138,5,small,ok
sj12,20,male,4,5,16,20,16,0,neighbour,identity,NA,identity,1,900,5,small,ok
sj12,20,male,8,3,21,24,21,1,neighbour,identity,NA,identity,1,1164,5,small,ok
sj12,20,male,5,3,15,15,19,1,product,unrelated,consistent,unrel_con,1,1441,5,small,ok
sj12,20,male,8,4,29,32,-1,0,unrelated,neutral,NA,neutral,1,1053,5,large,ok
sj12,20,male,8,8,64,64,-1,1,product,neutral,NA,neutral,1,1807,5,large,ok
sj12,20,male,7,5,35,35,30,0,product,neighbour,consistent,neigh_con,1,1700,5,large,ok
sj12,20,male,3,7,23,21,23,0,unrelated,identity,NA,identity,1,1580,5,small,ok
sj12,20,male,5,5,30,25,-1,0,neighbour,neutral,NA,neutral,1,1596,5,small,ok
sj12,20,male,3,8,24,24,24,1,product,identity,NA,identity,1,1266,5,small,ok
sj12,20,male,8,5,40,40,35,0,product,neighbour,inconsistent,neigh_inc,1,1475,5,large,ok
sj12,20,male,7,4,28,28,28,0,product,identity,NA,identity,0,1641,6,small,ok
sj12,20,male,3,5,15,15,15,1,product,identity,NA,identity,1,1021,6,small,ok
sj12,20,male,4,3,12,12,12,1,product,identity,NA,identity,1,1389,6,small,ok
sj12,20,male,4,5,17,20,17,0,unrelated,identity,NA,identity,1,1196,6,small,ok
sj12,20,male,5,4,20,20,16,0,product,neighbour,inconsistent,neigh_inc,1,818,6,small,ok
sj12,20,male,6,6,36,36,42,0,product,neighbour,inconsistent,neigh_inc,1,1285,6,large,ok
sj12,20,male,7,3,21,21,-1,0,product,neutral,NA,neutral,0,1009,6,small,ok
sj12,20,male,7,8,56,56,-1,1,product,neutral,NA,neutral,1,1083,6,large,ok
sj12,20,male,7,7,43,49,43,0,unrelated,identity,NA,identity,1,863,6,large,ok
sj12,20,male,8,7,56,56,-1,1,product,neutral,NA,neutral,1,1807,6,large,ok
sj12,20,male,8,4,32,32,-1,0,product,neutral,NA,neutral,1,1587,6,large,ok
sj12,20,male,7,4,23,28,23,0,unrelated,identity,NA,identity,1,1092,6,small,ok
sj12,20,male,3,5,15,15,-1,1,product,neutral,NA,neutral,1,734,6,small,ok
sj12,20,male,8,6,53,48,-1,0,unrelated,neutral,NA,neutral,1,1009,6,large,ok
sj12,20,male,6,7,42,42,42,0,product,identity,NA,identity,1,1963,6,large,ok
sj12,20,male,3,4,12,12,7,1,product,unrelated,inconsistent,unrel_inc,1,863,6,small,ok
sj12,20,male,6,5,30,30,-1,0,product,neutral,NA,neutral,0,NA,6,small,ok
sj12,20,male,3,7,21,21,24,0,product,neighbour,consistent,neigh_con,1,1137,6,small,ok
sj12,20,male,7,8,63,56,63,1,neighbour,identity,NA,identity,1,1252,6,large,ok
sj12,20,male,6,3,18,18,18,0,product,identity,NA,identity,1,766,6,small,ok
sj12,20,male,6,7,42,42,-1,0,product,neutral,NA,neutral,0,1043,6,large,ok
sj12,20,male,8,4,28,32,-1,0,neighbour,neutral,NA,neutral,1,926,6,large,ok
sj12,20,male,7,3,24,21,24,0,neighbour,identity,NA,identity,1,1763,6,small,ok
sj12,20,male,5,7,35,35,-1,0,product,neutral,NA,neutral,1,1407,6,large,ok
sj12,20,male,3,4,12,12,12,1,product,identity,NA,identity,1,643,6,small,ok
sj12,20,male,4,7,28,28,24,0,product,neighbour,consistent,neigh_con,1,1183,6,small,ok
sj12,20,male,8,8,64,64,71,1,product,unrelated,inconsistent,unrel_inc,1,1072,6,large,ok
sj12,20,male,3,3,9,9,-1,1,product,neutral,NA,neutral,1,1102,6,small,ok
sj12,20,male,6,7,36,42,36,0,neighbour,identity,NA,identity,1,1390,6,large,ok
sj12,20,male,3,4,12,12,12,1,product,identity,NA,identity,1,1245,6,small,ok
sj12,20,male,6,7,42,42,-1,0,product,neutral,NA,neutral,1,1569,6,large,ok
sj12,20,male,8,6,48,48,53,0,product,unrelated,inconsistent,unrel_inc,1,1611,6,large,ok
sj12,20,male,5,3,15,15,12,1,product,neighbour,consistent,neigh_con,1,1213,6,small,ok
sj12,20,male,7,5,30,35,-1,0,neighbour,neutral,NA,neutral,1,1504,6,large,ok
sj12,20,male,8,5,40,40,-1,0,product,neutral,NA,neutral,1,1456,6,large,ok
sj12,20,male,6,6,36,36,30,0,product,neighbour,consistent,neigh_con,1,1186,6,large,ok
sj12,20,male,4,8,32,32,36,0,product,neighbour,consistent,neigh_con,1,1298,6,large,ok
sj12,20,male,4,7,31,28,-1,0,unrelated,neutral,NA,neutral,1,1259,6,small,ok
sj12,20,male,3,5,15,15,19,1,product,unrelated,consistent,unrel_con,1,1019,6,small,ok
sj12,20,male,7,5,35,35,40,0,product,neighbour,inconsistent,neigh_inc,1,1099,6,large,ok
sj12,20,male,8,7,56,56,56,1,product,identity,NA,identity,1,1147,6,large,ok
sj12,20,male,6,3,18,18,18,0,product,identity,NA,identity,1,1188,6,small,ok
sj12,20,male,3,7,19,21,19,0,unrelated,identity,NA,identity,1,1333,6,small,ok
sj12,20,male,6,8,41,48,41,0,unrelated,identity,NA,identity,1,1054,6,large,ok
sj12,20,male,7,5,35,35,-1,0,product,neutral,NA,neutral,1,880,6,large,ok
sj12,20,male,4,3,12,12,15,1,product,neighbour,consistent,neigh_con,1,941,6,small,ok
sj12,20,male,6,3,21,18,21,0,neighbour,identity,NA,identity,1,1357,6,small,ok
sj12,20,male,8,8,57,64,57,1,unrelated,identity,NA,identity,1,931,6,large,ok
sj12,20,male,6,4,24,24,28,1,product,neighbour,consistent,neigh_con,1,829,6,small,ok
sj12,20,male,6,6,31,36,-1,0,unrelated,neutral,NA,neutral,1,1100,6,large,ok
sj12,20,male,4,4,16,16,20,0,product,neighbour,inconsistent,neigh_inc,1,1036,6,small,ok
sj12,20,male,5,3,15,15,13,1,product,unrelated,consistent,unrel_con,1,1235,6,small,ok
sj12,20,male,7,4,28,28,31,0,product,unrelated,inconsistent,unrel_inc,1,1793,6,small,ok
sj12,20,male,6,8,42,48,-1,0,neighbour,neutral,NA,neutral,0,1455,6,large,ok
sj12,20,male,5,4,24,20,24,0,neighbour,identity,NA,identity,1,1105,6,small,ok
sj12,20,male,7,3,19,21,19,0,unrelated,identity,NA,identity,1,1537,6,small,ok
sj12,20,male,3,4,15,12,-1,1,neighbour,neutral,NA,neutral,1,1220,6,small,ok
sj12,20,male,7,4,23,28,-1,0,unrelated,neutral,NA,neutral,1,1212,6,small,ok
sj12,20,male,5,5,25,25,22,0,product,unrelated,consistent,unrel_con,0,1902,6,small,ok
sj12,20,male,7,6,42,42,37,0,product,unrelated,inconsistent,unrel_inc,1,1342,6,large,ok
sj12,20,male,3,3,6,9,-1,1,neighbour,neutral,NA,neutral,0,1791,6,small,ok
sj12,20,male,8,6,41,48,-1,0,unrelated,neutral,NA,neutral,0,1485,6,large,ok
sj12,20,male,4,6,22,24,-1,1,unrelated,neutral,NA,neutral,1,1457,6,small,ok
sj12,20,male,7,7,55,49,55,0,unrelated,identity,NA,identity,1,1092,6,large,ok
sj12,20,male,5,5,25,25,-1,0,product,neutral,NA,neutral,1,1310,6,small,ok
sj12,20,male,4,7,28,28,31,0,product,unrelated,inconsistent,unrel_inc,1,1500,6,small,ok
sj12,20,male,7,3,21,21,24,0,product,neighbour,consistent,neigh_con,1,1484,6,small,ok
sj12,20,male,6,5,30,30,23,0,product,unrelated,inconsistent,unrel_inc,1,1569,6,small,ok
sj12,20,male,7,7,56,49,56,0,neighbour,identity,NA,identity,1,1179,6,large,ok
sj12,20,male,7,8,49,56,49,1,neighbour,identity,NA,identity,0,1611,6,large,ok
sj12,20,male,3,8,24,24,26,1,product,unrelated,consistent,unrel_con,1,1518,6,small,ok
sj12,20,male,6,8,48,48,48,0,product,identity,NA,identity,1,948,6,large,ok
sj12,20,male,5,6,30,30,34,0,product,unrelated,consistent,unrel_con,1,1234,7,small,ok
sj12,20,male,3,6,18,18,14,0,product,unrelated,consistent,unrel_con,1,576,7,small,ok
sj12,20,male,7,3,19,21,-1,0,unrelated,neutral,NA,neutral,1,803,7,small,ok
sj12,20,male,7,7,42,49,42,0,neighbour,identity,NA,identity,1,703,7,large,ok
sj12,20,male,5,4,17,20,17,0,unrelated,identity,NA,identity,1,1103,7,small,ok
sj12,20,male,6,7,42,42,42,0,product,identity,NA,identity,1,831,7,large,ok
sj12,20,male,3,7,21,21,-1,0,product,neutral,NA,neutral,1,878,7,small,ok
sj12,20,male,7,8,56,56,-1,1,product,neutral,NA,neutral,1,804,7,large,ok
sj12,20,male,7,6,36,42,-1,0,neighbour,neutral,NA,neutral,1,864,7,large,ok
sj12,20,male,8,5,44,40,-1,0,unrelated,neutral,NA,neutral,1,784,7,large,ok
sj12,20,male,8,7,49,56,-1,1,neighbour,neutral,NA,neutral,1,1073,7,large,ok
sj12,20,male,7,3,18,21,18,0,neighbour,identity,NA,identity,1,1183,7,small,ok
sj12,20,male,4,8,29,32,29,0,unrelated,identity,NA,identity,1,1375,7,large,ok
sj12,20,male,4,3,9,12,9,1,neighbour,identity,NA,identity,1,1505,7,small,ok
sj12,20,male,8,5,40,40,-1,0,product,neutral,NA,neutral,1,1426,7,large,ok
sj12,20,male,7,7,49,49,-1,0,product,neutral,NA,neutral,1,1074,7,large,ok
sj12,20,male,5,8,35,40,-1,0,neighbour,neutral,NA,neutral,1,944,7,large,ok
sj12,20,male,5,3,13,15,13,1,unrelated,identity,NA,identity,1,1408,7,small,ok
sj12,20,male,8,4,29,32,29,0,unrelated,identity,NA,identity,0,NA,7,large,ok
sj12,20,male,8,5,45,40,45,0,neighbour,identity,NA,identity,1,941,7,large,ok
sj12,20,male,4,4,13,16,13,0,unrelated,identity,NA,identity,1,893,7,small,ok
sj12,20,male,5,7,31,35,31,0,unrelated,identity,NA,identity,1,831,7,large,ok
sj12,20,male,5,4,20,20,24,0,product,neighbour,consistent,neigh_con,1,1278,7,small,ok
sj12,20,male,7,3,24,21,-1,0,neighbour,neutral,NA,neutral,1,884,7,small,ok
sj12,20,male,4,5,23,20,-1,0,unrelated,neutral,NA,neutral,1,1184,7,small,ok
sj12,20,male,8,7,49,56,49,1,neighbour,identity,NA,identity,1,1600,7,large,ok
sj12,20,male,5,6,25,30,-1,0,neighbour,neutral,NA,neutral,1,1501,7,small,ok
sj12,20,male,7,8,63,56,-1,1,neighbour,neutral,NA,neutral,1,957,7,large,ok
sj12,20,male,3,3,7,9,7,1,unrelated,identity,NA,identity,1,611,7,small,ok
sj12,20,male,5,6,23,30,23,0,unrelated,identity,NA,identity,1,909,7,small,ok
sj12,20,male,4,5,20,20,16,0,product,neighbour,inconsistent,neigh_inc,0,892,7,small,ok
sj12,20,male,4,8,32,32,29,0,product,unrelated,inconsistent,unrel_inc,0,798,7,large,ok
sj12,20,male,7,5,31,35,31,0,unrelated,identity,NA,identity,1,708,7,large,ok
sj12,20,male,7,8,56,56,49,1,product,neighbour,inconsistent,neigh_inc,0,404,7,large,ok
sj12,20,male,6,4,24,24,-1,1,product,neutral,NA,neutral,1,1473,7,small,ok
sj12,20,male,5,5,25,25,31,0,product,unrelated,inconsistent,unrel_inc,1,1183,7,small,ok
sj12,20,male,6,5,30,30,30,0,product,identity,NA,identity,1,1183,7,small,ok
sj12,20,male,5,7,41,35,-1,0,unrelated,neutral,NA,neutral,1,1280,7,large,ok
sj12,20,male,5,8,45,40,-1,0,neighbour,neutral,NA,neutral,1,1468,7,large,ok
sj12,20,male,7,6,42,42,42,0,product,identity,NA,identity,1,996,7,large,ok
sj12,20,male,7,6,37,42,37,0,unrelated,identity,NA,identity,1,962,7,large,ok
sj12,20,male,8,5,35,40,-1,0,neighbour,neutral,NA,neutral,0,1630,7,large,ok
sj12,20,male,4,5,20,20,23,0,product,unrelated,consistent,unrel_con,1,1453,7,small,ok
sj12,20,male,4,5,20,20,17,0,product,unrelated,inconsistent,unrel_inc,1,1503,7,small,ok
sj12,20,male,8,4,32,32,28,0,product,neighbour,inconsistent,neigh_inc,0,NA,7,large,ok
sj12,20,male,5,3,18,15,-1,1,neighbour,neutral,NA,neutral,1,962,7,small,ok
sj12,20,male,7,3,21,21,21,0,product,identity,NA,identity,1,974,7,small,ok
sj12,20,male,4,6,28,24,28,1,neighbour,identity,NA,identity,1,976,7,small,ok
sj12,20,male,5,8,35,40,35,0,neighbour,identity,NA,identity,1,1267,7,large,ok
sj12,20,male,3,4,15,12,15,1,neighbour,identity,NA,identity,1,931,7,small,ok
sj12,20,male,6,8,48,48,54,0,product,neighbour,inconsistent,neigh_inc,1,1389,7,large,ok
sj12,20,male,5,8,40,40,-1,0,product,neutral,NA,neutral,1,1211,7,large,ok
sj12,20,male,4,4,16,16,12,0,product,neighbour,consistent,neigh_con,1,862,7,small,ok
sj12,20,male,8,3,22,24,22,1,unrelated,identity,NA,identity,1,910,7,small,ok
sj12,20,male,5,3,18,15,18,1,neighbour,identity,NA,identity,1,924,7,small,ok
sj12,20,male,4,7,28,28,-1,0,product,neutral,NA,neutral,1,864,7,small,ok
sj12,20,male,6,8,53,48,-1,0,unrelated,neutral,NA,neutral,1,961,7,large,ok
sj12,20,male,4,7,24,28,-1,0,neighbour,neutral,NA,neutral,1,925,7,small,ok
sj12,20,male,5,6,35,30,35,0,neighbour,identity,NA,identity,1,1377,7,small,ok
sj12,20,male,5,5,22,25,22,0,unrelated,identity,NA,identity,1,1139,7,small,ok
sj12,20,male,5,4,20,20,20,0,product,identity,NA,identity,1,955,7,small,ok
sj12,20,male,8,4,36,32,36,0,neighbour,identity,NA,identity,1,1154,7,large,ok
sj12,20,male,3,5,13,15,13,1,unrelated,identity,NA,identity,1,960,7,small,ok
sj12,20,male,5,6,30,30,25,0,product,neighbour,inconsistent,neigh_inc,1,1069,7,small,ok
sj12,20,male,7,7,49,49,55,0,product,unrelated,inconsistent,unrel_inc,1,1563,7,large,ok
sj12,20,male,3,4,12,12,17,1,product,unrelated,consistent,unrel_con,1,1023,7,small,ok
sj12,20,male,6,6,36,36,36,0,product,identity,NA,identity,1,1999,7,large,ok
sj12,20,male,6,4,24,24,29,1,product,unrelated,consistent,unrel_con,0,NA,7,small,ok
sj12,20,male,7,6,42,42,47,0,product,unrelated,consistent,unrel_con,0,1502,7,large,ok
sj12,20,male,6,6,36,36,-1,0,product,neutral,NA,neutral,1,1902,7,large,ok
sj12,20,male,4,7,28,28,23,0,product,unrelated,consistent,unrel_con,1,1839,7,small,ok
sj12,20,male,6,3,18,18,15,0,product,neighbour,consistent,neigh_con,1,1755,7,small,ok
sj12,20,male,7,7,49,49,49,0,product,identity,NA,identity,1,1395,8,large,ok
sj12,20,male,5,7,35,35,35,0,product,identity,NA,identity,1,1505,8,large,ok
sj12,20,male,6,5,35,30,35,0,neighbour,identity,NA,identity,1,1585,8,small,ok
sj12,20,male,6,6,31,36,31,0,unrelated,identity,NA,identity,1,1506,8,large,ok
sj12,20,male,8,7,47,56,-1,1,unrelated,neutral,NA,neutral,1,1234,8,large,ok
sj12,20,male,8,4,37,32,37,0,unrelated,identity,NA,identity,1,1136,8,large,ok
sj12,20,male,7,5,35,35,31,0,product,unrelated,consistent,unrel_con,1,1314,8,large,ok
sj12,20,male,5,3,13,15,-1,1,unrelated,neutral,NA,neutral,1,1409,8,small,ok
sj12,20,male,3,6,18,18,22,0,product,unrelated,inconsistent,unrel_inc,1,1307,8,small,ok
sj12,20,male,6,6,41,36,-1,0,unrelated,neutral,NA,neutral,1,1139,8,large,ok
sj12,20,male,3,3,9,9,11,1,product,unrelated,inconsistent,unrel_inc,1,1324,8,small,ok
sj12,20,male,6,7,37,42,-1,0,unrelated,neutral,NA,neutral,1,1024,8,large,ok
sj12,20,male,4,7,28,28,28,0,product,identity,NA,identity,0,1664,8,small,ok
sj12,20,male,7,8,56,56,63,1,product,neighbour,inconsistent,neigh_inc,1,800,8,large,ok
sj12,20,male,4,8,32,32,32,0,product,identity,NA,identity,1,1501,8,large,ok
sj12,20,male,8,8,72,64,-1,1,neighbour,neutral,NA,neutral,1,1613,8,large,ok
sj12,20,male,4,7,24,28,24,0,neighbour,identity,NA,identity,1,1663,8,small,ok
sj12,20,male,6,4,20,24,20,1,neighbour,identity,NA,identity,1,1616,8,small,ok
sj12,20,male,7,4,28,28,24,0,product,neighbour,consistent,neigh_con,1,1378,8,small,ok
sj12,20,male,7,5,40,35,40,0,neighbour,identity,NA,identity,0,1844,8,large,ok
sj12,20,male,8,8,57,64,-1,1,unrelated,neutral,NA,neutral,1,1441,8,large,ok
sj12,20,male,3,3,9,9,7,1,product,unrelated,consistent,unrel_con,1,1229,8,small,ok
sj12,20,male,6,8,42,48,42,0,neighbour,identity,NA,identity,1,1595,8,large,ok
sj12,20,male,5,7,30,35,-1,0,neighbour,neutral,NA,neutral,1,1809,8,large,ok
sj12,20,male,7,3,21,21,19,0,product,unrelated,inconsistent,unrel_inc,1,1516,8,small,ok
sj12,20,male,8,6,48,48,54,0,product,neighbour,inconsistent,neigh_inc,0,1730,8,large,ok
sj12,20,male,5,7,35,35,35,0,product,identity,NA,identity,1,1836,8,large,ok
sj12,20,male,4,7,28,28,28,0,product,identity,NA,identity,1,1827,8,small,ok
sj12,20,male,3,5,15,15,12,1,product,neighbour,consistent,neigh_con,0,NA,8,small,ok
sj12,20,male,3,8,24,24,-1,1,product,neutral,NA,neutral,1,1621,8,small,ok
sj12,20,male,8,5,40,40,40,0,product,identity,NA,identity,1,1597,8,large,ok
sj12,20,male,5,4,20,20,-1,0,product,neutral,NA,neutral,1,1700,8,small,ok
sj12,20,male,7,6,36,42,36,0,neighbour,identity,NA,identity,0,NA,8,large,ok
sj12,20,male,7,4,32,28,-1,0,neighbour,neutral,NA,neutral,0,1582,8,small,ok
sj12,20,male,5,4,20,20,20,0,product,identity,NA,identity,1,1486,8,small,ok
sj12,20,male,6,3,18,18,22,0,product,unrelated,inconsistent,unrel_inc,1,1779,8,small,ok
sj12,20,male,3,5,13,15,-1,1,unrelated,neutral,NA,neutral,1,1707,8,small,ok
sj12,20,male,7,4,32,28,32,0,neighbour,identity,NA,identity,1,1523,8,small,ok
sj12,20,male,5,8,37,40,-1,0,unrelated,neutral,NA,neutral,1,1696,8,large,ok
sj12,20,male,4,3,12,12,9,1,product,neighbour,inconsistent,neigh_inc,1,1266,8,small,ok
sj12,20,male,5,6,34,30,34,0,unrelated,identity,NA,identity,1,850,8,small,ok
sj12,20,male,3,6,18,18,21,0,product,neighbour,inconsistent,neigh_inc,1,1612,8,small,ok
sj12,20,male,5,8,45,40,45,0,neighbour,identity,NA,identity,1,1983,8,large,ok
sj12,20,male,5,8,40,40,37,0,product,unrelated,inconsistent,unrel_inc,1,1295,8,large,ok
sj12,20,male,8,3,24,24,21,1,product,neighbour,consistent,neigh_con,1,1250,8,small,ok
sj12,20,male,8,7,63,56,63,1,neighbour,identity,NA,identity,1,1131,8,large,ok
sj12,20,male,6,6,36,36,31,0,product,unrelated,consistent,unrel_con,1,1614,8,large,ok
sj12,20,male,6,5,23,30,-1,0,unrelated,neutral,NA,neutral,1,1040,8,small,ok
sj12,20,male,5,3,15,15,18,1,product,neighbour,consistent,neigh_con,1,1404,8,small,ok
sj12,20,male,7,5,41,35,41,0,unrelated,identity,NA,identity,1,1120,8,large,ok
sj12,20,male,3,7,24,21,24,0,neighbour,identity,NA,identity,1,1117,8,small,ok
sj12,20,male,7,6,42,42,-1,0,product,neutral,NA,neutral,1,1283,8,large,ok
sj12,20,male,6,6,41,36,41,0,unrelated,identity,NA,identity,1,1199,8,large,ok
sj12,20,male,4,3,12,12,-1,1,product,neutral,NA,neutral,1,1243,8,small,ok
sj12,20,male,8,8,64,64,56,1,product,neighbour,inconsistent,neigh_inc,1,1296,8,large,ok
sj12,20,male,3,8,24,24,21,1,product,neighbour,consistent,neigh_con,1,1314,8,small,ok
sj12,20,male,7,4,28,28,-1,0,product,neutral,NA,neutral,1,1040,8,small,ok
sj12,20,male,8,6,48,48,-1,0,product,neutral,NA,neutral,1,1165,8,large,ok
sj12,20,male,3,3,9,9,9,1,product,identity,NA,identity,1,1185,8,small,ok
sj12,20,male,3,3,9,9,9,1,product,identity,NA,identity,1,1521,8,small,ok
sj12,20,male,3,8,24,24,-1,1,product,neutral,NA,neutral,1,1485,8,small,ok
sj12,20,male,6,3,15,18,15,0,neighbour,identity,NA,identity,0,1170,8,small,ok
sj12,20,male,6,5,30,30,34,0,product,unrelated,consistent,unrel_con,1,1004,8,small,ok
sj12,20,male,7,7,55,49,-1,0,unrelated,neutral,NA,neutral,1,1520,8,large,ok
sj12,20,male,5,7,41,35,41,0,unrelated,identity,NA,identity,1,1628,8,large,ok
sj12,20,male,8,6,53,48,53,0,unrelated,identity,NA,identity,0,NA,8,large,ok
sj12,20,male,3,8,22,24,22,1,unrelated,identity,NA,identity,1,1085,8,small,ok
sj12,20,male,8,3,27,24,-1,1,neighbour,neutral,NA,neutral,1,1249,8,small,ok
sj12,20,male,3,3,12,9,12,1,neighbour,identity,NA,identity,1,1067,8,small,ok
sj12,20,male,5,4,16,20,-1,0,neighbour,neutral,NA,neutral,1,1140,8,small,ok
sj12,20,male,3,5,12,15,12,1,neighbour,identity,NA,identity,1,1100,8,small,ok
sj12,20,male,6,5,25,30,-1,0,neighbour,neutral,NA,neutral,1,1020,8,small,ok
sj13,29,male,7,4,28,28,-1,0,product,neutral,NA,neutral,1,553,1,small,ok
sj13,29,male,3,5,19,15,-1,1,unrelated,neutral,NA,neutral,1,607,1,small,ok
sj13,29,male,6,3,15,18,15,0,neighbour,identity,NA,identity,1,500,1,small,ok
sj13,29,male,3,4,17,12,17,1,unrelated,identity,NA,identity,1,652,1,small,ok
sj13,29,male,4,6,24,24,-1,1,product,neutral,NA,neutral,1,622,1,small,ok
sj13,29,male,6,8,48,48,48,0,product,identity,NA,identity,0,846,1,large,ok
sj13,29,male,5,3,13,15,-1,1,unrelated,neutral,NA,neutral,1,419,1,small,ok
sj13,29,male,4,4,12,16,12,0,neighbour,identity,NA,identity,1,437,1,small,ok
sj13,29,male,5,4,20,20,17,0,product,unrelated,inconsistent,unrel_inc,1,563,1,small,ok
sj13,29,male,6,7,42,42,47,0,product,unrelated,consistent,unrel_con,0,447,1,large,ok
sj13,29,male,8,7,56,56,56,1,product,identity,NA,identity,0,452,1,large,ok
sj13,29,male,6,3,18,18,18,0,product,identity,NA,identity,1,862,1,small,ok
sj13,29,male,3,3,9,9,12,1,product,neighbour,inconsistent,neigh_inc,1,430,1,small,ok
sj13,29,male,6,8,48,48,-1,0,product,neutral,NA,neutral,1,540,1,large,ok
sj13,29,male,7,5,41,35,41,0,unrelated,identity,NA,identity,1,428,1,large,ok
sj13,29,male,4,5,20,20,20,0,product,identity,NA,identity,1,469,1,small,ok
sj13,29,male,6,8,48,48,42,0,product,neighbour,consistent,neigh_con,0,629,1,large,ok
sj13,29,male,8,5,37,40,-1,0,unrelated,neutral,NA,neutral,1,677,1,large,ok
sj13,29,male,3,8,24,24,24,1,product,identity,NA,identity,1,643,1,small,ok
sj13,29,male,3,3,9,9,6,1,product,neighbour,consistent,neigh_con,1,400,1,small,ok
